-0.002022000029683113,-0.04017850011587143,-0.0008630002848803997
0.00040300004184246063,-0.0620185025036335,-0.005498000420629978
-0.0028630001470446587,-0.06005550175905228,-0.009567000903189182
-0.0019450001418590546,-0.04125550016760826,-0.001349000260233879
-0.001867000013589859,-0.042347501963377,-0.0019000004976987839
0.0023229997605085373,-0.06178850308060646,-0.003647000528872013
-0.0027310000732541084,-0.06022550165653229,-0.010154000483453274
-0.002201000228524208,-0.06087050214409828,-0.010271000675857067
0.0011539999395608902,-0.06444849818944931,-0.007683000527322292
0.0021529998630285263,-0.06420250236988068,-0.005250000394880772
0.026002999395132065,0.017330501228570938,-0.04943400248885155
0.03193200007081032,0.015207500196993351,-0.048681002110242844
0.03188300132751465,0.015836499631404877,-0.04869000241160393
0.03165300190448761,0.016974501311779022,-0.04870400205254555
0.03141900151968002,0.017485499382019043,-0.04870600253343582
0.030845999717712402,0.018266499042510986,-0.04871800169348717
0.030553001910448074,0.018576499074697495,-0.0487230010330677
0.029667001217603683,0.019087500870227814,-0.04873400181531906
0.028870001435279846,0.019334498792886734,-0.0487390011548996
0.027816999703645706,0.01914450153708458,-0.04873800277709961
0.027003001421689987,0.0187624990940094,-0.04875200241804123
0.02644900046288967,0.01821250095963478,-0.048764001578092575
0.025857001543045044,0.01747550070285797,-0.04873800277709961
0.02563200145959854,0.016306500881910324,-0.04873800277709961
0.025662999600172043,0.01582850143313408,-0.048736002296209335
0.025795001536607742,0.014850500039756298,-0.04872500151395798
0.026101000607013702,0.013850499875843525,-0.04871800169348717
0.02628299966454506,0.013331499882042408,-0.04871100187301636
0.02672100067138672,0.012433500029146671,-0.048700001090765
0.02732900157570839,0.011573499999940395,-0.04868600144982338
0.030406001955270767,0.01186749991029501,-0.0479620024561882
0.030863001942634583,0.012427500449120998,-0.047971002757549286
0.03135799989104271,0.013394500128924847,-0.04796700179576874
0.031669002026319504,0.014230499975383282,-0.04797400161623955
0.031835999339818954,0.015237499959766865,-0.047978002578020096
0.031821999698877335,0.01583550125360489,-0.047992002218961716
0.031630001962184906,0.01700349897146225,-0.0480010025203228
